observed_at,station_id,demand
2026-08-06 21:15:00-05:00,07107,177
2026-08-06 21:15:00-05:00,07111,360
2026-08-06 21:15:00-05:00,09000,114
2026-08-06 21:15:00-05:00,09122,132
2026-08-06 21:15:00-05:00,10009,872
2026-08-06 21:30:00-05:00,02300,165
2026-08-06 21:30:00-05:00,03000,167
2026-08-06 21:30:00-05:00,05000,213
2026-08-06 21:30:00-05:00,05100,354
2026-08-06 21:30:00-05:00,06000,327
2026-08-06 21:30:00-05:00,06111,139
2026-08-06 21:30:00-05:00,07105,473
2026-08-06 21:30:00-05:00,07107,185
2026-08-06 21:30:00-05:00,07111,328
2026-08-06 21:30:00-05:00,09000,100
2026-08-06 21:30:00-05:00,09122,153
2026-08-06 21:30:00-05:00,10009,822
2026-08-06 21:45:00-05:00,02300,86
2026-08-06 21:45:00-05:00,03000,153
2026-08-06 21:45:00-05:00,05000,190
2026-08-06 21:45:00-05:00,05100,267
2026-08-06 21:45:00-05:00,06000,301
2026-08-06 21:45:00-05:00,06111,143
2026-08-06 21:45:00-05:00,07105,487
2026-08-06 21:45:00-05:00,07107,152
2026-08-06 21:45:00-05:00,07111,304
2026-08-06 21:45:00-05:00,09000,120
2026-08-06 21:45:00-05:00,09122,140
2026-08-06 21:45:00-05:00,10009,741
2026-08-06 22:00:00-05:00,02300,132
2026-08-06 22:00:00-05:00,03000,151
2026-08-06 22:00:00-05:00,05000,160
2026-08-06 22:00:00-05:00,05100,267
2026-08-06 22:00:00-05:00,06000,283
2026-08-06 22:00:00-05:00,06111,167
2026-08-06 22:00:00-05:00,07105,392
2026-08-06 22:00:00-05:00,07107,143
2026-08-06 22:00:00-05:00,07111,316
2026-08-06 22:00:00-05:00,09000,81
2026-08-06 22:00:00-05:00,09122,88
2026-08-06 22:00:00-05:00,10009,501
2026-08-06 22:15:00-05:00,02300,96
2026-08-06 22:15:00-05:00,03000,166
2026-08-06 22:15:00-05:00,05000,141
2026-08-06 22:15:00-05:00,05100,279
2026-08-06 22:15:00-05:00,06000,225
2026-08-06 22:15:00-05:00,06111,134
2026-08-06 22:15:00-05:00,07105,384
2026-08-06 22:15:00-05:00,07107,153
2026-08-06 22:15:00-05:00,07111,375
2026-08-06 22:15:00-05:00,09000,110
2026-08-06 22:15:00-05:00,09122,103
2026-08-06 22:15:00-05:00,10009,576
2026-08-06 22:30:00-05:00,02300,94
2026-08-06 22:30:00-05:00,03000,179
2026-08-06 22:30:00-05:00,05000,144
2026-08-06 22:30:00-05:00,05100,246
2026-08-06 22:30:00-05:00,06000,349
2026-08-06 22:30:00-05:00,06111,87
2026-08-06 22:30:00-05:00,07105,366
2026-08-06 22:30:00-05:00,07107,81
2026-08-06 22:30:00-05:00,07111,335
2026-08-06 22:30:00-05:00,09000,106
2026-08-06 22:30:00-05:00,09122,107
2026-08-06 22:30:00-05:00,10009,597
2026-08-06 22:45:00-05:00,02300,114
2026-08-06 22:45:00-05:00,03000,97
2026-08-06 22:45:00-05:00,05000,125
2026-08-06 22:45:00-05:00,05100,291
2026-08-06 22:45:00-05:00,06000,279
2026-08-06 22:45:00-05:00,06111,112
2026-08-06 22:45:00-05:00,07105,285
2026-08-06 22:45:00-05:00,07107,115
2026-08-06 22:45:00-05:00,07111,423
2026-08-06 22:45:00-05:00,09000,86
2026-08-06 22:45:00-05:00,09122,118
2026-08-06 22:45:00-05:00,10009,367
2026-08-06 23:00:00-05:00,02300,126
2026-08-06 23:00:00-05:00,03000,99
2026-08-06 23:00:00-05:00,05000,169
2026-08-06 23:00:00-05:00,05100,348
2026-08-06 23:00:00-05:00,06000,246
2026-08-06 23:00:00-05:00,06111,81
2026-08-06 23:00:00-05:00,07105,279
2026-08-06 23:00:00-05:00,07107,83
2026-08-06 23:00:00-05:00,07111,348
2026-08-06 23:00:00-05:00,09000,88
2026-08-06 23:00:00-05:00,09122,101
2026-08-06 23:00:00-05:00,10009,376
2026-08-06 23:15:00-05:00,02300,149
2026-08-06 23:15:00-05:00,03000,104
2026-08-06 23:15:00-05:00,05000,125
2026-08-06 23:15:00-05:00,05100,283
2026-08-06 23:15:00-05:00,06000,252
2026-08-06 23:15:00-05:00,06111,65
2026-08-06 23:15:00-05:00,07105,217
2026-08-06 23:15:00-05:00,07107,96
2026-08-06 23:15:00-05:00,07111,233
2026-08-06 23:15:00-05:00,09000,79
2026-08-06 23:15:00-05:00,09122,132
2026-08-06 23:15:00-05:00,10009,373
2026-08-06 23:30:00-05:00,02300,106
2026-08-06 23:30:00-05:00,03000,136
2026-08-06 23:30:00-05:00,05000,118
2026-08-06 23:30:00-05:00,05100,227
2026-08-06 23:30:00-05:00,06000,311
2026-08-06 23:30:00-05:00,06111,97
2026-08-06 23:30:00-05:00,07105,198
2026-08-06 23:30:00-05:00,07107,93
2026-08-06 23:30:00-05:00,07111,343
2026-08-06 23:30:00-05:00,09000,83
2026-08-06 23:30:00-05:00,09122,111
2026-08-06 23:30:00-05:00,10009,278
2026-08-06 23:45:00-05:00,02300,111
2026-08-06 23:45:00-05:00,03000,111
2026-08-06 23:45:00-05:00,05000,118
2026-08-06 23:45:00-05:00,05100,340
2026-08-06 23:45:00-05:00,06000,273
2026-08-06 23:45:00-05:00,06111,84
2026-08-06 23:45:00-05:00,07105,143
2026-08-06 23:45:00-05:00,07107,82
2026-08-06 23:45:00-05:00,07111,467
2026-08-06 23:45:00-05:00,09000,112
2026-08-06 23:45:00-05:00,09122,96
2026-08-06 23:45:00-05:00,10009,236
2026-08-07 00:00:00-05:00,02300,134
2026-08-07 00:00:00-05:00,03000,100
2026-08-07 00:00:00-05:00,05000,158
2026-08-07 00:00:00-05:00,05100,321
2026-08-07 00:00:00-05:00,06000,255
2026-08-07 00:00:00-05:00,06111,74
2026-08-07 00:00:00-05:00,07105,142
2026-08-07 00:00:00-05:00,07107,107
2026-08-07 00:00:00-05:00,07111,310
2026-08-07 00:00:00-05:00,09000,83
2026-08-07 00:00:00-05:00,09122,116
2026-08-07 00:00:00-05:00,10009,267
2026-08-07 00:15:00-05:00,02300,154
2026-08-07 00:15:00-05:00,03000,95
2026-08-07 00:15:00-05:00,05000,146
2026-08-07 00:15:00-05:00,05100,320
2026-08-07 00:15:00-05:00,06000,340
2026-08-07 00:15:00-05:00,06111,67
2026-08-07 00:15:00-05:00,07105,118
2026-08-07 00:15:00-05:00,07107,97
2026-08-07 00:15:00-05:00,07111,373
2026-08-07 00:15:00-05:00,09000,120
2026-08-07 00:15:00-05:00,09122,115
2026-08-07 00:15:00-05:00,10009,265
2026-08-07 00:30:00-05:00,02300,111
2026-08-07 00:30:00-05:00,03000,93
2026-08-07 00:30:00-05:00,05000,145
2026-08-07 00:30:00-05:00,05100,289
2026-08-07 00:30:00-05:00,06000,250
2026-08-07 00:30:00-05:00,06111,59
2026-08-07 00:30:00-05:00,07105,124
2026-08-07 00:30:00-05:00,07107,86
2026-08-07 00:30:00-05:00,07111,305
2026-08-07 00:30:00-05:00,09000,77
2026-08-07 00:30:00-05:00,09122,95
2026-08-07 00:30:00-05:00,10009,170
2026-08-07 00:45:00-05:00,02300,112
2026-08-07 00:45:00-05:00,03000,115
2026-08-07 00:45:00-05:00,05000,97
2026-08-07 00:45:00-05:00,05100,294
2026-08-07 00:45:00-05:00,06000,264
2026-08-07 00:45:00-05:00,06111,83
2026-08-07 00:45:00-05:00,07105,105
2026-08-07 00:45:00-05:00,07107,83
2026-08-07 00:45:00-05:00,07111,284
2026-08-07 00:45:00-05:00,09000,98
2026-08-07 00:45:00-05:00,09122,103
2026-08-07 00:45:00-05:00,10009,173
2026-08-07 01:00:00-05:00,02300,144
2026-08-07 01:00:00-05:00,03000,101
2026-08-07 01:00:00-05:00,05000,164
2026-08-07 01:00:00-05:00,05100,311
2026-08-07 01:00:00-05:00,06000,321
2026-08-07 01:00:00-05:00,06111,48
2026-08-07 01:00:00-05:00,07105,96
2026-08-07 01:00:00-05:00,07107,95
2026-08-07 01:00:00-05:00,07111,286
2026-08-07 01:00:00-05:00,09000,88
2026-08-07 01:00:00-05:00,09122,108
2026-08-07 01:00:00-05:00,10009,138
2026-08-07 01:15:00-05:00,02300,146
2026-08-07 01:15:00-05:00,03000,75
2026-08-07 01:15:00-05:00,05000,111
2026-08-07 01:15:00-05:00,05100,339
2026-08-07 01:15:00-05:00,06000,252
2026-08-07 01:15:00-05:00,06111,80
2026-08-07 01:15:00-05:00,07105,81
2026-08-07 01:15:00-05:00,07107,102
2026-08-07 01:15:00-05:00,07111,283
2026-08-07 01:15:00-05:00,09000,91
2026-08-07 01:15:00-05:00,09122,130
2026-08-07 01:15:00-05:00,10009,106
2026-08-07 01:30:00-05:00,02300,153
2026-08-07 01:30:00-05:00,03000,116
2026-08-07 01:30:00-05:00,05000,123
2026-08-07 01:30:00-05:00,05100,306
2026-08-07 01:30:00-05:00,06000,273
2026-08-07 01:30:00-05:00,06111,60
2026-08-07 01:30:00-05:00,07105,72
2026-08-07 01:30:00-05:00,07107,90
2026-08-07 01:30:00-05:00,07111,395
2026-08-07 01:30:00-05:00,09000,93
2026-08-07 01:30:00-05:00,09122,94
2026-08-07 01:30:00-05:00,10009,142
2026-08-07 01:45:00-05:00,02300,115
2026-08-07 01:45:00-05:00,03000,93
2026-08-07 01:45:00-05:00,05000,126
2026-08-07 01:45:00-05:00,05100,336
2026-08-07 01:45:00-05:00,06000,288
2026-08-07 01:45:00-05:00,06111,69
2026-08-07 01:45:00-05:00,07105,58
2026-08-07 01:45:00-05:00,07107,78
2026-08-07 01:45:00-05:00,07111,356
2026-08-07 01:45:00-05:00,09000,104
2026-08-07 01:45:00-05:00,09122,92
2026-08-07 01:45:00-05:00,10009,96
2026-08-07 02:00:00-05:00,02300,154
2026-08-07 02:00:00-05:00,03000,112
2026-08-07 02:00:00-05:00,05000,123
2026-08-07 02:00:00-05:00,05100,439
2026-08-07 02:00:00-05:00,06000,210
2026-08-07 02:00:00-05:00,06111,62
2026-08-07 02:00:00-05:00,07105,104
2026-08-07 02:00:00-05:00,07107,104
2026-08-07 02:00:00-05:00,07111,380
2026-08-07 02:00:00-05:00,09000,63
2026-08-07 02:00:00-05:00,09122,124
2026-08-07 02:00:00-05:00,10009,127
2026-08-07 02:15:00-05:00,02300,145
2026-08-07 02:15:00-05:00,03000,109
2026-08-07 02:15:00-05:00,05000,178
2026-08-07 02:15:00-05:00,05100,280
2026-08-07 02:15:00-05:00,06000,289
2026-08-07 02:15:00-05:00,06111,63
2026-08-07 02:15:00-05:00,07105,97
2026-08-07 02:15:00-05:00,07107,81
2026-08-07 02:15:00-05:00,07111,405
2026-08-07 02:15:00-05:00,09000,103
2026-08-07 02:15:00-05:00,09122,103
2026-08-07 02:15:00-05:00,10009,99
2026-08-07 02:30:00-05:00,02300,140
2026-08-07 02:30:00-05:00,03000,107
2026-08-07 02:30:00-05:00,05000,121
2026-08-07 02:30:00-05:00,05100,310
2026-08-07 02:30:00-05:00,06000,282
2026-08-07 02:30:00-05:00,06111,86
2026-08-07 02:30:00-05:00,07105,87
2026-08-07 02:30:00-05:00,07107,78
2026-08-07 02:30:00-05:00,07111,277
2026-08-07 02:30:00-05:00,09000,102
2026-08-07 02:30:00-05:00,09122,126
2026-08-07 02:30:00-05:00,10009,68
2026-08-07 02:45:00-05:00,02300,138
2026-08-07 02:45:00-05:00,03000,81
2026-08-07 02:45:00-05:00,05000,113
2026-08-07 02:45:00-05:00,05100,373
2026-08-07 02:45:00-05:00,06000,266
2026-08-07 02:45:00-05:00,06111,71
2026-08-07 02:45:00-05:00,07105,87
2026-08-07 02:45:00-05:00,07107,87
2026-08-07 02:45:00-05:00,07111,351
2026-08-07 02:45:00-05:00,09000,93
2026-08-07 02:45:00-05:00,09122,132
2026-08-07 02:45:00-05:00,10009,103
2026-08-07 03:00:00-05:00,02300,147
2026-08-07 03:00:00-05:00,03000,97
2026-08-07 03:00:00-05:00,05000,200
2026-08-07 03:00:00-05:00,05100,233
2026-08-07 03:00:00-05:00,06000,211
2026-08-07 03:00:00-05:00,06111,58
2026-08-07 03:00:00-05:00,07105,79
2026-08-07 03:00:00-05:00,07107,106
2026-08-07 03:00:00-05:00,07111,405
2026-08-07 03:00:00-05:00,09000,89
2026-08-07 03:00:00-05:00,09122,96
2026-08-07 03:00:00-05:00,10009,82
2026-08-07 03:15:00-05:00,02300,158
2026-08-07 03:15:00-05:00,03000,86
2026-08-07 03:15:00-05:00,05000,156
2026-08-07 03:15:00-05:00,05100,236
2026-08-07 03:15:00-05:00,06000,286
2026-08-07 03:15:00-05:00,06111,65
2026-08-07 03:15:00-05:00,07105,66
2026-08-07 03:15:00-05:00,07107,56
2026-08-07 03:15:00-05:00,07111,466
2026-08-07 03:15:00-05:00,09000,123
2026-08-07 03:15:00-05:00,09122,123
2026-08-07 03:15:00-05:00,10009,94
2026-08-07 03:30:00-05:00,02300,127
2026-08-07 03:30:00-05:00,03000,109
2026-08-07 03:30:00-05:00,05000,205
2026-08-07 03:30:00-05:00,05100,316
2026-08-07 03:30:00-05:00,06000,313
2026-08-07 03:30:00-05:00,06111,51
2026-08-07 03:30:00-05:00,07105,79
2026-08-07 03:30:00-05:00,07107,88
2026-08-07 03:30:00-05:00,07111,444
2026-08-07 03:30:00-05:00,09000,127
2026-08-07 03:30:00-05:00,09122,118
2026-08-07 03:30:00-05:00,10009,94
2026-08-07 03:45:00-05:00,02300,117
2026-08-07 03:45:00-05:00,03000,133
2026-08-07 03:45:00-05:00,05000,179
2026-08-07 03:45:00-05:00,05100,266
2026-08-07 03:45:00-05:00,06000,236
2026-08-07 03:45:00-05:00,06111,79
2026-08-07 03:45:00-05:00,07105,96
2026-08-07 03:45:00-05:00,07107,86
2026-08-07 03:45:00-05:00,07111,356
2026-08-07 03:45:00-05:00,09000,128
2026-08-07 03:45:00-05:00,09122,95
2026-08-07 03:45:00-05:00,10009,78
2026-08-07 04:00:00-05:00,02300,164
2026-08-07 04:00:00-05:00,03000,142
2026-08-07 04:00:00-05:00,05000,255
2026-08-07 04:00:00-05:00,05100,418
2026-08-07 04:00:00-05:00,06000,264
2026-08-07 04:00:00-05:00,06111,65
2026-08-07 04:00:00-05:00,07105,82
2026-08-07 04:00:00-05:00,07107,108
2026-08-07 04:00:00-05:00,07111,373
2026-08-07 04:00:00-05:00,09000,229
2026-08-07 04:00:00-05:00,09122,159
2026-08-07 04:00:00-05:00,10009,88
2026-08-07 04:15:00-05:00,02300,114
2026-08-07 04:15:00-05:00,03000,117
2026-08-07 04:15:00-05:00,05000,283
2026-08-07 04:15:00-05:00,05100,352
2026-08-07 04:15:00-05:00,06000,298
2026-08-07 04:15:00-05:00,06111,80
2026-08-07 04:15:00-05:00,07105,77
2026-08-07 04:15:00-05:00,07107,97
2026-08-07 04:15:00-05:00,07111,644
2026-08-07 04:15:00-05:00,09000,240
2026-08-07 04:15:00-05:00,09122,116
2026-08-07 04:15:00-05:00,10009,78
2026-08-07 04:30:00-05:00,02300,116
2026-08-07 04:30:00-05:00,03000,161
2026-08-07 04:30:00-05:00,05000,438
2026-08-07 04:30:00-05:00,05100,421
2026-08-07 04:30:00-05:00,06000,286
2026-08-07 04:30:00-05:00,06111,87
2026-08-07 04:30:00-05:00,07105,63
2026-08-07 04:30:00-05:00,07107,104
2026-08-07 04:30:00-05:00,07111,760
2026-08-07 04:30:00-05:00,09000,338
2026-08-07 04:30:00-05:00,09122,138
2026-08-07 04:30:00-05:00,10009,104
2026-08-07 04:45:00-05:00,02300,143
2026-08-07 04:45:00-05:00,03000,267
2026-08-07 04:45:00-05:00,05000,541
2026-08-07 04:45:00-05:00,05100,505
2026-08-07 04:45:00-05:00,06000,359
2026-08-07 04:45:00-05:00,06111,118
2026-08-07 04:45:00-05:00,07105,87
2026-08-07 04:45:00-05:00,07107,191
2026-08-07 04:45:00-05:00,07111,790
2026-08-07 04:45:00-05:00,09000,301
2026-08-07 04:45:00-05:00,09122,150
2026-08-07 04:45:00-05:00,10009,61
2026-08-07 05:00:00-05:00,02300,173
2026-08-07 05:00:00-05:00,03000,271
2026-08-07 05:00:00-05:00,05000,592
2026-08-07 05:00:00-05:00,05100,416
2026-08-07 05:00:00-05:00,06000,450
2026-08-07 05:00:00-05:00,06111,141
2026-08-07 05:00:00-05:00,07105,67
2026-08-07 05:00:00-05:00,07107,215
2026-08-07 05:00:00-05:00,07111,852
2026-08-07 05:00:00-05:00,09000,465
2026-08-07 05:00:00-05:00,09122,158
2026-08-07 05:00:00-05:00,10009,91
2026-08-07 05:15:00-05:00,02300,231
2026-08-07 05:15:00-05:00,03000,358
2026-08-07 05:15:00-05:00,05000,833
2026-08-07 05:15:00-05:00,05100,642
2026-08-07 05:15:00-05:00,06000,410
2026-08-07 05:15:00-05:00,06111,156
2026-08-07 05:15:00-05:00,07105,81
2026-08-07 05:15:00-05:00,07107,249
2026-08-07 05:15:00-05:00,07111,940
2026-08-07 05:15:00-05:00,09000,621
2026-08-07 05:15:00-05:00,09122,177
2026-08-07 05:15:00-05:00,10009,67
2026-08-07 05:30:00-05:00,02300,238
2026-08-07 05:30:00-05:00,03000,372
2026-08-07 05:30:00-05:00,05000,843
2026-08-07 05:30:00-05:00,05100,706
2026-08-07 05:30:00-05:00,06000,549
2026-08-07 05:30:00-05:00,06111,143
2026-08-07 05:30:00-05:00,07105,61
2026-08-07 05:30:00-05:00,07107,246
2026-08-07 05:30:00-05:00,07111,1311
2026-08-07 05:30:00-05:00,09000,655
2026-08-07 05:30:00-05:00,09122,244
2026-08-07 05:30:00-05:00,10009,98
2026-08-07 05:45:00-05:00,02300,219
2026-08-07 05:45:00-05:00,03000,577
2026-08-07 05:45:00-05:00,05000,1253
2026-08-07 05:45:00-05:00,05100,893
2026-08-07 05:45:00-05:00,06000,623
2026-08-07 05:45:00-05:00,06111,148
2026-08-07 05:45:00-05:00,07105,64
2026-08-07 05:45:00-05:00,07107,253
2026-08-07 05:45:00-05:00,07111,1162
2026-08-07 05:45:00-05:00,09000,854
2026-08-07 05:45:00-05:00,09122,229
2026-08-07 05:45:00-05:00,10009,105
2026-08-07 06:00:00-05:00,02300,339
2026-08-07 06:00:00-05:00,03000,670
2026-08-07 06:00:00-05:00,05000,1290
2026-08-07 06:00:00-05:00,05100,1125
2026-08-07 06:00:00-05:00,06000,742
2026-08-07 06:00:00-05:00,06111,247
2026-08-07 06:00:00-05:00,07105,68
2026-08-07 06:00:00-05:00,07107,381
2026-08-07 06:00:00-05:00,07111,1420
2026-08-07 06:00:00-05:00,09000,732
2026-08-07 06:00:00-05:00,09122,332
2026-08-07 06:00:00-05:00,10009,63
2026-08-07 06:15:00-05:00,02300,330
2026-08-07 06:15:00-05:00,03000,791
2026-08-07 06:15:00-05:00,05000,1226
2026-08-07 06:15:00-05:00,05100,1004
2026-08-07 06:15:00-05:00,06000,680
2026-08-07 06:15:00-05:00,06111,256
2026-08-07 06:15:00-05:00,07105,78
2026-08-07 06:15:00-05:00,07107,353
2026-08-07 06:15:00-05:00,07111,1588
2026-08-07 06:15:00-05:00,09000,704
2026-08-07 06:15:00-05:00,09122,389
2026-08-07 06:15:00-05:00,10009,60
2026-08-07 06:30:00-05:00,02300,413
2026-08-07 06:30:00-05:00,03000,828
2026-08-07 06:30:00-05:00,05000,1559
2026-08-07 06:30:00-05:00,05100,1165
2026-08-07 06:30:00-05:00,06000,907
2026-08-07 06:30:00-05:00,06111,277
2026-08-07 06:30:00-05:00,07105,58
2026-08-07 06:30:00-05:00,07107,403
2026-08-07 06:30:00-05:00,07111,1684
2026-08-07 06:30:00-05:00,09000,863
2026-08-07 06:30:00-05:00,09122,520
2026-08-07 06:30:00-05:00,10009,57
2026-08-07 06:45:00-05:00,02300,438
2026-08-07 06:45:00-05:00,03000,1056
2026-08-07 06:45:00-05:00,05000,1187
2026-08-07 06:45:00-05:00,05100,1468
2026-08-07 06:45:00-05:00,06000,1209
2026-08-07 06:45:00-05:00,06111,343
2026-08-07 06:45:00-05:00,07105,79
2026-08-07 06:45:00-05:00,07107,382
2026-08-07 06:45:00-05:00,07111,1933
2026-08-07 06:45:00-05:00,09000,667
2026-08-07 06:45:00-05:00,09122,365
2026-08-07 06:45:00-05:00,10009,91
2026-08-07 07:00:00-05:00,02300,764
2026-08-07 07:00:00-05:00,03000,1108
2026-08-07 07:00:00-05:00,05000,1119
2026-08-07 07:00:00-05:00,05100,1405
2026-08-07 07:00:00-05:00,06000,1064
2026-08-07 07:00:00-05:00,06111,339
2026-08-07 07:00:00-05:00,07105,96
2026-08-07 07:00:00-05:00,07107,481
2026-08-07 07:00:00-05:00,07111,1789
2026-08-07 07:00:00-05:00,09000,713
2026-08-07 07:00:00-05:00,09122,662
2026-08-07 07:00:00-05:00,10009,114
2026-08-07 07:15:00-05:00,02300,612
2026-08-07 07:15:00-05:00,03000,927
2026-08-07 07:15:00-05:00,05000,1039
2026-08-07 07:15:00-05:00,05100,1346
2026-08-07 07:15:00-05:00,06000,1157
2026-08-07 07:15:00-05:00,06111,362
2026-08-07 07:15:00-05:00,07105,75
2026-08-07 07:15:00-05:00,07107,522
2026-08-07 07:15:00-05:00,07111,1330
2026-08-07 07:15:00-05:00,09000,540
2026-08-07 07:15:00-05:00,09122,665
2026-08-07 07:15:00-05:00,10009,106
2026-08-07 07:30:00-05:00,02300,620
2026-08-07 07:30:00-05:00,03000,962
2026-08-07 07:30:00-05:00,05000,876
2026-08-07 07:30:00-05:00,05100,1273
2026-08-07 07:30:00-05:00,06000,1308
2026-08-07 07:30:00-05:00,06111,476
2026-08-07 07:30:00-05:00,07105,96
2026-08-07 07:30:00-05:00,07107,545
2026-08-07 07:30:00-05:00,07111,1319
2026-08-07 07:30:00-05:00,09000,407
2026-08-07 07:30:00-05:00,09122,818
2026-08-07 07:30:00-05:00,10009,75
2026-08-07 07:45:00-05:00,02300,828
2026-08-07 07:45:00-05:00,03000,823
2026-08-07 07:45:00-05:00,05000,873
2026-08-07 07:45:00-05:00,05100,1275
2026-08-07 07:45:00-05:00,06000,1478
2026-08-07 07:45:00-05:00,06111,489
2026-08-07 07:45:00-05:00,07105,117
2026-08-07 07:45:00-05:00,07107,481
2026-08-07 07:45:00-05:00,07111,1312
2026-08-07 07:45:00-05:00,09000,362
2026-08-07 07:45:00-05:00,09122,790
2026-08-07 07:45:00-05:00,10009,101
2026-08-07 08:00:00-05:00,02300,725
2026-08-07 08:00:00-05:00,03000,659
2026-08-07 08:00:00-05:00,05000,601
2026-08-07 08:00:00-05:00,05100,1541
2026-08-07 08:00:00-05:00,06000,1136
2026-08-07 08:00:00-05:00,06111,428
2026-08-07 08:00:00-05:00,07105,68
2026-08-07 08:00:00-05:00,07107,622
2026-08-07 08:00:00-05:00,07111,1332
2026-08-07 08:00:00-05:00,09000,350
2026-08-07 08:00:00-05:00,09122,721
2026-08-07 08:00:00-05:00,10009,91
2026-08-07 08:15:00-05:00,02300,677
2026-08-07 08:15:00-05:00,03000,521
2026-08-07 08:15:00-05:00,05000,491
2026-08-07 08:15:00-05:00,05100,1045
2026-08-07 08:15:00-05:00,06000,1128
2026-08-07 08:15:00-05:00,06111,349
2026-08-07 08:15:00-05:00,07105,125
2026-08-07 08:15:00-05:00,07107,509
2026-08-07 08:15:00-05:00,07111,961
2026-08-07 08:15:00-05:00,09000,202
2026-08-07 08:15:00-05:00,09122,670
2026-08-07 08:15:00-05:00,10009,101
2026-08-07 08:30:00-05:00,02300,633
2026-08-07 08:30:00-05:00,03000,493
2026-08-07 08:30:00-05:00,05000,425
2026-08-07 08:30:00-05:00,05100,1186
2026-08-07 08:30:00-05:00,06000,1213
2026-08-07 08:30:00-05:00,06111,521
2026-08-07 08:30:00-05:00,07105,145
2026-08-07 08:30:00-05:00,07107,480
2026-08-07 08:30:00-05:00,07111,1119
2026-08-07 08:30:00-05:00,09000,138
2026-08-07 08:30:00-05:00,09122,729
2026-08-07 08:30:00-05:00,10009,98
2026-08-07 08:45:00-05:00,02300,790
2026-08-07 08:45:00-05:00,03000,326
2026-08-07 08:45:00-05:00,05000,263
2026-08-07 08:45:00-05:00,05100,1021
2026-08-07 08:45:00-05:00,06000,865
2026-08-07 08:45:00-05:00,06111,422
2026-08-07 08:45:00-05:00,07105,114
2026-08-07 08:45:00-05:00,07107,303
2026-08-07 08:45:00-05:00,07111,795
2026-08-07 08:45:00-05:00,09000,117
2026-08-07 08:45:00-05:00,09122,515
2026-08-07 08:45:00-05:00,10009,158
2026-08-07 09:00:00-05:00,02300,727
2026-08-07 09:00:00-05:00,03000,292
2026-08-07 09:00:00-05:00,05000,206
2026-08-07 09:00:00-05:00,05100,799
2026-08-07 09:00:00-05:00,06000,885
2026-08-07 09:00:00-05:00,06111,377
2026-08-07 09:00:00-05:00,07105,97
2026-08-07 09:00:00-05:00,07107,456
2026-08-07 09:00:00-05:00,07111,724
2026-08-07 09:00:00-05:00,09000,98
2026-08-07 09:00:00-05:00,09122,464
2026-08-07 09:00:00-05:00,10009,135
2026-08-07 09:15:00-05:00,02300,756
2026-08-07 09:15:00-05:00,03000,174
2026-08-07 09:15:00-05:00,05000,213
2026-08-07 09:15:00-05:00,05100,528
2026-08-07 09:15:00-05:00,06000,736
2026-08-07 09:15:00-05:00,06111,370
2026-08-07 09:15:00-05:00,07105,104
2026-08-07 09:15:00-05:00,07107,468
2026-08-07 09:15:00-05:00,07111,580
2026-08-07 09:15:00-05:00,09000,97
2026-08-07 09:15:00-05:00,09122,376
2026-08-07 09:15:00-05:00,10009,137
2026-08-07 09:30:00-05:00,02300,541
2026-08-07 09:30:00-05:00,03000,188
2026-08-07 09:30:00-05:00,05000,139
2026-08-07 09:30:00-05:00,05100,518
2026-08-07 09:30:00-05:00,06000,634
2026-08-07 09:30:00-05:00,06111,395
2026-08-07 09:30:00-05:00,07105,176
2026-08-07 09:30:00-05:00,07107,490
2026-08-07 09:30:00-05:00,07111,466
2026-08-07 09:30:00-05:00,09000,79
2026-08-07 09:30:00-05:00,09122,411
2026-08-07 09:30:00-05:00,10009,167
2026-08-07 09:45:00-05:00,02300,554
2026-08-07 09:45:00-05:00,03000,150
2026-08-07 09:45:00-05:00,05000,139
2026-08-07 09:45:00-05:00,05100,491
2026-08-07 09:45:00-05:00,06000,575
2026-08-07 09:45:00-05:00,06111,286
2026-08-07 09:45:00-05:00,07105,232
2026-08-07 09:45:00-05:00,07107,452
2026-08-07 09:45:00-05:00,07111,474
2026-08-07 09:45:00-05:00,09000,91
2026-08-07 09:45:00-05:00,09122,387
2026-08-07 09:45:00-05:00,10009,202
2026-08-07 10:00:00-05:00,02300,458
2026-08-07 10:00:00-05:00,03000,136
2026-08-07 10:00:00-05:00,05000,132
2026-08-07 10:00:00-05:00,05100,454
2026-08-07 10:00:00-05:00,06000,487
2026-08-07 10:00:00-05:00,06111,405
2026-08-07 10:00:00-05:00,07105,158
2026-08-07 10:00:00-05:00,07107,482
2026-08-07 10:00:00-05:00,07111,569
2026-08-07 10:00:00-05:00,09000,66
2026-08-07 10:00:00-05:00,09122,248
2026-08-07 10:00:00-05:00,10009,200
2026-08-07 10:15:00-05:00,02300,415
2026-08-07 10:15:00-05:00,03000,105
2026-08-07 10:15:00-05:00,05000,111
2026-08-07 10:15:00-05:00,05100,352
2026-08-07 10:15:00-05:00,06000,449
2026-08-07 10:15:00-05:00,06111,494
2026-08-07 10:15:00-05:00,07105,207
2026-08-07 10:15:00-05:00,07107,610
2026-08-07 10:15:00-05:00,07111,422
2026-08-07 10:15:00-05:00,09000,55
2026-08-07 10:15:00-05:00,09122,192
2026-08-07 10:15:00-05:00,10009,240
2026-08-07 10:30:00-05:00,02300,297
2026-08-07 10:30:00-05:00,03000,121
2026-08-07 10:30:00-05:00,05000,141
2026-08-07 10:30:00-05:00,05100,377
